timestamp,V1
599616159318100005, -101
599616159878919118, -99
599616159878919118, -101
599616159878919118, -101
599616159878919118, -101
599616159878919118, -101
599616159878919118, -108
599616159878919118, -121
599616159878919118, -121
599616159878919118, -113
599616159878919118, -113
599616159878919118, -113
599616159878919118, -111
599616159878919118, -108
599616159878919118, -108
599616159878919118, -106
599616159878919118, -106
599616159878919118, -104
599616159878919118, -101
599616159878919118, -101
599616159878919118, -108
599616159878919118, -111
599616159878919118, -118
599616159878919118, -125
599616159878919118, -118
599616159878919118, -101
599616159878919118, -82
599616159878919118, -70
599616159878919118, -82
599616159878919118, -108
599616159878919118, -116
599616159878919118, -108
599616159878919118, -111
599616159878919118, -113
599616159878919118, -113
599616159878919118, -118
599616159878919118, -118
599616159878919118, -113
599616159878919118, -116
599616159878919118, -121
599616159878919118, -118
599616159878919118, -123
599616159878919118, -133
599616159878919118, -75
599616159878919118, 99
599616159878919118, 341
599616159878919118, 556
599616159878919118, 489
599616159878919118, -2
599616159878919118, -365
599616159878919118, -222
599616159878919118, -82
599616159878919118, -186
599616159878919118, -217
599616159878919118, -169
599616159878919118, -186
599616159878919118, -198
599616159878919118, -174
599616159878919118, -171
599616159878919118, -176
599616159878919118, -162
599616159878919118, -152
599616159878919118, -152
599616159878919118, -145
599616159878919118, -142
599616159878919118, -140
599616159878919118, -133
599616159878919118, -123
599616159878919118, -116
599616159878919118, -108
599616159878919118, -104
599616159878919118, -101
599616159878919118, -94
599616159878919118, -84
599616160439738233, -79
599616160439738233, -75
599616160439738233, -70
599616160439738233, -70
599616160439738233, -67
599616160439738233, -65
599616160439738233, -67
599616160439738233, -72
599616160439738233, -77
599616160439738233, -89
599616160439738233, -87
599616160439738233, -72
599616160439738233, -65
599616160439738233, -67
599616160439738233, -79
599616160439738233, -89
599616160439738233, -92
599616160439738233, -99
599616160439738233, -104
599616160439738233, -104
599616160439738233, -104
599616160439738233, -108
599616160439738233, -108
599616160439738233, -101
599616160439738233, -96
599616160439738233, -94
599616160439738233, -89
599616160439738233, -89
599616160439738233, -87
599616160439738233, -84
599616160439738233, -79
599616160439738233, -77
599616160439738233, -77
599616160439738233, -79
599616160439738233, -79
599616160439738233, -82
599616160439738233, -82
599616160439738233, -82
599616160439738233, -84
599616160439738233, -87
599616160439738233, -89
599616160439738233, -87
599616160439738233, -84
599616160439738233, -87
599616160439738233, -99
599616160439738233, -108
599616160439738233, -113
599616160439738233, -111
599616160439738233, -108
599616160439738233, -108
599616160439738233, -106
599616160439738233, -101
599616160439738233, -101
599616160439738233, -101
599616160439738233, -104
599616160439738233, -104
599616160439738233, -101
599616160439738233, -101
599616160439738233, -101
599616160439738233, -96
599616160439738233, -99
599616160439738233, -99
599616160439738233, -94
599616160439738233, -94
599616160439738233, -96
599616160439738233, -99
599616160439738233, -101
599616160439738233, -99
599616160439738233, -101
599616160439738233, -104
599616160439738233, -99
599616160439738233, -96
599616160439738233, -101
599616161000537000, -99
599616161000537000, -99
599616161000537000, -101
599616161000537000, -101
599616161000537000, -104
599616161000537000, -106
599616161000537000, -104
599616161000537000, -101
599616161000537000, -101
599616161000537000, -104
599616161000537000, -101
599616161000537000, -106
599616161000537000, -123
599616161000537000, -140
599616161000537000, -140
599616161000537000, -135
599616161000537000, -123
599616161000537000, -99
599616161000537000, -79
599616161000537000, -79
599616161000537000, -99
599616161000537000, -118
599616161000537000, -121
599616161000537000, -118
599616161000537000, -123
599616161000537000, -123
599616161000537000, -118
599616161000537000, -123
599616161000537000, -125
599616161000537000, -128
599616161000537000, -128
599616161000537000, -128
599616161000537000, -130
599616161000537000, -142
599616161000537000, -138
599616161000537000, -36
599616161000537000, 162
599616161000537000, 394
599616161000537000, 532
599616161000537000, 300
599616161000537000, -217
599616161000537000, -387
599616161000537000, -169
599616161000537000, -133
599616161000537000, -234
599616161000537000, -203
599616161000537000, -169
599616161000537000, -198
599616161000537000, -191
599616161000537000, -167
599616161000537000, -176
599616161000537000, -174
599616161000537000, -159
599616161000537000, -152
599616161000537000, -145
599616161000537000, -138
599616161000537000, -135
599616161000537000, -133
599616161000537000, -125
599616161000537000, -113
599616161000537000, -106
599616161000537000, -104
599616161000537000, -99
599616161000537000, -92
599616161000537000, -87
599616161000537000, -79
599616161000537000, -72
599616161000537000, -67
599616161000537000, -70
599616161000537000, -72
599616161000537000, -67
599616161000537000, -65
599616161000537000, -67
599616161561345941, -72
599616161561345941, -70
599616161561345941, -60
599616161561345941, -50
599616161561345941, -41
599616161561345941, -36
599616161561345941, -41
599616161561345941, -53
599616161561345941, -70
599616161561345941, -89
599616161561345941, -99
599616161561345941, -99
599616161561345941, -96
599616161561345941, -99
599616161561345941, -101
599616161561345941, -101
599616161561345941, -99
599616161561345941, -94
599616161561345941, -89
599616161561345941, -89
599616161561345941, -82
599616161561345941, -77
599616161561345941, -84
599616161561345941, -82
599616161561345941, -75
599616161561345941, -77
599616161561345941, -82
599616161561345941, -82
599616161561345941, -89
599616161561345941, -101
599616161561345941, -108
599616161561345941, -106
599616161561345941, -106
599616161561345941, -108
599616161561345941, -108
599616161561345941, -108
599616161561345941, -111
599616161561345941, -106
599616161561345941, -101
599616161561345941, -104
599616161561345941, -108
599616161561345941, -106
599616161561345941, -101
599616161561345941, -99
599616161561345941, -99
599616161561345941, -99
599616161561345941, -99
599616161561345941, -96
599616161561345941, -96
599616161561345941, -94
599616161561345941, -94
599616161561345941, -92
599616161561345941, -92
599616161561345941, -94
599616161561345941, -94
599616161561345941, -89
599616161561345941, -87
599616161561345941, -94
599616161561345941, -96
599616161561345941, -94
599616161561345941, -99
599616161561345941, -101
599616161561345941, -94
599616161561345941, -94
599616161561345941, -99
599616161561345941, -99
599616161561345941, -94
599616161561345941, -94
599616161561345941, -89
599616161561345941, -89
599616161561345941, -89
599616161561345941, -87
599616161561345941, -87
599616162122165054, -94
599616162122165054, -101
599616162122165054, -99
599616162122165054, -94
599616162122165054, -99
599616162122165054, -106
599616162122165054, -99
599616162122165054, -75
599616162122165054, -58
599616162122165054, -65
599616162122165054, -89
599616162122165054, -106
599616162122165054, -116
599616162122165054, -128
599616162122165054, -125
599616162122165054, -118
599616162122165054, -123
599616162122165054, -123
599616162122165054, -118
599616162122165054, -125
599616162122165054, -133
599616162122165054, -130
599616162122165054, -138
599616162122165054, -152
599616162122165054, -125
599616162122165054, 26
599616162122165054, 273
599616162122165054, 467
599616162122165054, 426
599616162122165054, 21
599616162122165054, -421
599616162122165054, -380
599616162122165054, -123
599616162122165054, -142
599616162122165054, -217
599616162122165054, -167
599616162122165054, -154
599616162122165054, -179
599616162122165054, -164
599616162122165054, -150
599616162122165054, -157
599616162122165054, -147
599616162122165054, -130
599616162122165054, -135
599616162122165054, -138
599616162122165054, -128
599616162122165054, -121
599616162122165054, -116
599616162122165054, -106
599616162122165054, -101
599616162122165054, -101
599616162122165054, -94
599616162122165054, -87
599616162122165054, -89
599616162122165054, -84
599616162122165054, -72
599616162122165054, -70
599616162122165054, -65
599616162122165054, -58
599616162122165054, -55
599616162122165054, -58
599616162122165054, -60
599616162122165054, -67
599616162122165054, -77
599616162122165054, -72
599616162122165054, -60
599616162122165054, -55
599616162122165054, -53
599616162122165054, -50
599616162122165054, -58
599616162122165054, -65
599616162122165054, -72
599616162122165054, -84
599616162682979079, -92
599616162682979079, -89
599616162682979079, -92
599616162682979079, -96
599616162682979079, -94
599616162682979079, -87
599616162682979079, -87
599616162682979079, -84
599616162682979079, -77
599616162682979079, -75
599616162682979079, -82
599616162682979079, -82
599616162682979079, -75
599616162682979079, -79
599616162682979079, -92
599616162682979079, -108
599616162682979079, -118
599616162682979079, -113
599616162682979079, -113
599616162682979079, -118
599616162682979079, -118
599616162682979079, -116
599616162682979079, -118
599616162682979079, -118
599616162682979079, -118
599616162682979079, -116
599616162682979079, -116
599616162682979079, -116
599616162682979079, -116
599616162682979079, -121
599616162682979079, -118
599616162682979079, -111
599616162682979079, -111
599616162682979079, -111
599616162682979079, -111
599616162682979079, -113
599616162682979079, -113
599616162682979079, -108
599616162682979079, -104
599616162682979079, -106
599616162682979079, -104
599616162682979079, -104
599616162682979079, -108
599616162682979079, -111
599616162682979079, -108
599616162682979079, -111
599616162682979079, -113
599616162682979079, -113
599616162682979079, -111
599616162682979079, -108
599616162682979079, -108
599616162682979079, -104
599616162682979079, -106
599616162682979079, -113
599616162682979079, -111
599616162682979079, -104
599616162682979079, -104
599616162682979079, -99
599616162682979079, -96
599616162682979079, -104
599616162682979079, -106
599616162682979079, -101
599616162682979079, -99
599616162682979079, -101
599616162682979079, -104
599616162682979079, -108
599616162682979079, -116
599616162682979079, -118
599616162682979079, -123
599616162682979079, -108
599616162682979079, -84
599616162682979079, -70
599616162682979079, -72
599616163243772762, -94
599616163243772762, -118
599616163243772762, -116
599616163243772762, -116
599616163243772762, -123
599616163243772762, -116
599616163243772762, -118
599616163243772762, -135
599616163243772762, -140
599616163243772762, -135
599616163243772762, -138
599616163243772762, -142
599616163243772762, -152
599616163243772762, -171
599616163243772762, -150
599616163243772762, -19
599616163243772762, 205
599616163243772762, 440
599616163243772762, 515
599616163243772762, 193
599616163243772762, -314
599616163243772762, -389
599616163243772762, -152
599616163243772762, -152
599616163243772762, -244
599616163243772762, -196
599616163243772762, -176
599616163243772762, -205
599616163243772762, -191
599616163243772762, -171
599616163243772762, -179
599616163243772762, -179
599616163243772762, -169
599616163243772762, -164
599616163243772762, -164
599616163243772762, -159
599616163243772762, -152
599616163243772762, -145
599616163243772762, -142
599616163243772762, -138
599616163243772762, -128
599616163243772762, -121
599616163243772762, -118
599616163243772762, -113
599616163243772762, -104
599616163243772762, -99
599616163243772762, -96
599616163243772762, -89
599616163243772762, -84
599616163243772762, -82
599616163243772762, -82
599616163243772762, -87
599616163243772762, -89
599616163243772762, -89
599616163243772762, -87
599616163243772762, -79
599616163243772762, -70
599616163243772762, -67
599616163243772762, -72
599616163243772762, -72
599616163243772762, -77
599616163243772762, -87
599616163243772762, -96
599616163243772762, -104
599616163243772762, -113
599616163243772762, -118
599616163243772762, -116
599616163243772762, -113
599616163243772762, -113
599616163243772762, -113
599616163243772762, -111
599616163243772762, -111
599616163243772762, -116
599616163804596963, -116
599616163804596963, -108
599616163804596963, -104
599616163804596963, -111
599616163804596963, -111
599616163804596963, -101
599616163804596963, -101
599616163804596963, -106
599616163804596963, -111
599616163804596963, -128
599616163804596963, -135
599616163804596963, -128
599616163804596963, -123
599616163804596963, -125
599616163804596963, -128
599616163804596963, -133
599616163804596963, -133
599616163804596963, -128
599616163804596963, -125
599616163804596963, -128
599616163804596963, -125
599616163804596963, -125
599616163804596963, -125
599616163804596963, -123
599616163804596963, -130
599616163804596963, -130
599616163804596963, -125
599616163804596963, -128
599616163804596963, -130
599616163804596963, -125
599616163804596963, -123
599616163804596963, -123
599616163804596963, -121
599616163804596963, -121
599616163804596963, -123
599616163804596963, -128
599616163804596963, -128
599616163804596963, -123
599616163804596963, -121
599616163804596963, -118
599616163804596963, -121
599616163804596963, -121
599616163804596963, -118
599616163804596963, -116
599616163804596963, -118
599616163804596963, -118
599616163804596963, -116
599616163804596963, -113
599616163804596963, -113
599616163804596963, -111
599616163804596963, -113
599616163804596963, -111
599616163804596963, -108
599616163804596963, -108
599616163804596963, -108
599616163804596963, -113
599616163804596963, -125
599616163804596963, -130
599616163804596963, -130
599616163804596963, -130
599616163804596963, -135
599616163804596963, -138
599616163804596963, -138
599616163804596963, -138
599616163804596963, -125
599616163804596963, -108
599616163804596963, -96
599616163804596963, -92
599616163804596963, -113
599616163804596963, -135
599616163804596963, -133
599616163804596963, -125
599616163804596963, -130
599616164365410990, -133
599616164365410990, -130
599616164365410990, -133
599616164365410990, -133
599616164365410990, -130
599616164365410990, -133
599616164365410990, -138
599616164365410990, -138
599616164365410990, -147
599616164365410990, -133
599616164365410990, -16
599616164365410990, 200
599616164365410990, 450
599616164365410990, 554
599616164365410990, 239
599616164365410990, -280
599616164365410990, -370
599616164365410990, -154
599616164365410990, -167
599616164365410990, -259
599616164365410990, -213
599616164365410990, -193
599616164365410990, -217
599616164365410990, -203
599616164365410990, -186
599616164365410990, -191
599616164365410990, -186
599616164365410990, -174
599616164365410990, -169
599616164365410990, -162
599616164365410990, -154
599616164365410990, -152
599616164365410990, -150
599616164365410990, -140
599616164365410990, -130
599616164365410990, -128
599616164365410990, -125
599616164365410990, -116
599616164365410990, -111
599616164365410990, -106
599616164365410990, -99
599616164365410990, -94
599616164365410990, -87
599616164365410990, -84
599616164365410990, -82
599616164365410990, -79
599616164365410990, -84
599616164365410990, -92
599616164365410990, -94
599616164365410990, -92
599616164365410990, -84
599616164365410990, -77
599616164365410990, -65
599616164365410990, -62
599616164365410990, -65
599616164365410990, -75
599616164365410990, -87
599616164365410990, -101
599616164365410990, -113
599616164365410990, -118
599616164365410990, -113
599616164365410990, -116
599616164365410990, -121
599616164365410990, -118
599616164365410990, -113
599616164365410990, -111
599616164365410990, -106
599616164365410990, -101
599616164365410990, -99
599616164365410990, -99
599616164365410990, -96
599616164365410990, -94
599616164365410990, -92
599616164926214843, -92
599616164926214843, -92
599616164926214843, -92
599616164926214843, -92
599616164926214843, -92
599616164926214843, -94
599616164926214843, -101
599616164926214843, -108
599616164926214843, -111
599616164926214843, -123
599616164926214843, -130
599616164926214843, -125
599616164926214843, -123
599616164926214843, -123
599616164926214843, -121
599616164926214843, -123
599616164926214843, -121
599616164926214843, -118
599616164926214843, -118
599616164926214843, -118
599616164926214843, -111
599616164926214843, -108
599616164926214843, -111
599616164926214843, -108
599616164926214843, -104
599616164926214843, -108
599616164926214843, -108
599616164926214843, -106
599616164926214843, -111
599616164926214843, -111
599616164926214843, -106
599616164926214843, -106
599616164926214843, -106
599616164926214843, -101
599616164926214843, -104
599616164926214843, -106
599616164926214843, -104
599616164926214843, -104
599616164926214843, -106
599616164926214843, -106
599616164926214843, -108
599616164926214843, -108
599616164926214843, -106
599616164926214843, -101
599616164926214843, -104
599616164926214843, -99
599616164926214843, -96
599616164926214843, -104
599616164926214843, -108
599616164926214843, -104
599616164926214843, -113
599616164926214843, -130
599616164926214843, -125
599616164926214843, -116
599616164926214843, -123
599616164926214843, -123
599616164926214843, -116
599616164926214843, -118
599616164926214843, -121
599616164926214843, -118
599616164926214843, -121
599616164926214843, -118
599616164926214843, -94
599616164926214843, -65
599616164926214843, -58
599616164926214843, -77
599616164926214843, -101
599616164926214843, -106
599616164926214843, -99
599616164926214843, -101
599616164926214843, -113
599616164926214843, -116
599616164926214843, -111
599616165487018698, -113
599616165487018698, -116
599616165487018698, -116
599616165487018698, -116
599616165487018698, -111
599616165487018698, -116
599616165487018698, -133
599616165487018698, -75
599616165487018698, 118
599616165487018698, 360
599616165487018698, 535
599616165487018698, 423
599616165487018698, -75
599616165487018698, -423
599616165487018698, -254
599616165487018698, -94
599616165487018698, -191
599616165487018698, -215
599616165487018698, -162
599616165487018698, -179
599616165487018698, -188
599616165487018698, -162
599616165487018698, -157
599616165487018698, -162
599616165487018698, -152
599616165487018698, -142
599616165487018698, -140
599616165487018698, -133
599616165487018698, -128
599616165487018698, -130
599616165487018698, -130
599616165487018698, -123
599616165487018698, -116
599616165487018698, -106
599616165487018698, -96
599616165487018698, -92
599616165487018698, -87
599616165487018698, -84
599616165487018698, -82
599616165487018698, -72
599616165487018698, -62
599616165487018698, -60
599616165487018698, -67
599616165487018698, -77
599616165487018698, -82
599616165487018698, -84
599616165487018698, -79
599616165487018698, -75
599616165487018698, -72
599616165487018698, -62
599616165487018698, -55
599616165487018698, -55
599616165487018698, -62
599616165487018698, -70
599616165487018698, -77
599616165487018698, -84
599616165487018698, -87
599616165487018698, -92
599616165487018698, -94
599616165487018698, -94
599616165487018698, -96
599616165487018698, -99
599616165487018698, -94
599616165487018698, -94
599616165487018698, -92
599616165487018698, -87
599616165487018698, -82
599616165487018698, -77
599616165487018698, -77
599616165487018698, -84
599616165487018698, -82
599616165487018698, -79
599616165487018698, -79
599616166047837811, -84
599616166047837811, -87
599616166047837811, -87
599616166047837811, -87
599616166047837811, -89
599616166047837811, -92
599616166047837811, -92
599616166047837811, -89
599616166047837811, -101
599616166047837811, -118
599616166047837811, -118
599616166047837811, -108
599616166047837811, -106
599616166047837811, -111
599616166047837811, -111
599616166047837811, -106
599616166047837811, -106
599616166047837811, -113
599616166047837811, -121
599616166047837811, -118
599616166047837811, -113
599616166047837811, -116
599616166047837811, -121
599616166047837811, -116
599616166047837811, -111
599616166047837811, -111
599616166047837811, -108
599616166047837811, -104
599616166047837811, -108
599616166047837811, -113
599616166047837811, -108
599616166047837811, -104
599616166047837811, -101
599616166047837811, -96
599616166047837811, -101
599616166047837811, -116
599616166047837811, -118
599616166047837811, -116
599616166047837811, -118
599616166047837811, -116
599616166047837811, -113
599616166047837811, -118
599616166047837811, -118
599616166047837811, -113
599616166047837811, -111
599616166047837811, -113
599616166047837811, -113
599616166047837811, -113
599616166047837811, -116
599616166047837811, -111
599616166047837811, -108
599616166047837811, -113
599616166047837811, -118
599616166047837811, -123
599616166047837811, -123
599616166047837811, -118
599616166047837811, -101
599616166047837811, -75
599616166047837811, -60
599616166047837811, -67
599616166047837811, -94
599616166047837811, -106
599616166047837811, -96
599616166047837811, -99
599616166047837811, -101
599616166047837811, -101
599616166047837811, -104
599616166047837811, -106
599616166047837811, -99
599616166047837811, -101
599616166047837811, -111
599616166047837811, -108
599616166047837811, -111
599616166608656924, -123
599616166608656924, -84
599616166608656924, 79
599616166608656924, 317
599616166608656924, 498
599616166608656924, 450
599616166608656924, 19
599616166608656924, -423
599616166608656924, -348
599616166608656924, -106
599616166608656924, -154
599616166608656924, -225
599616166608656924, -169
599616166608656924, -167
599616166608656924, -186
599616166608656924, -164
599616166608656924, -154
599616166608656924, -159
599616166608656924, -152
599616166608656924, -145
599616166608656924, -147
599616166608656924, -140
599616166608656924, -128
599616166608656924, -123
599616166608656924, -118
599616166608656924, -113
599616166608656924, -111
599616166608656924, -106
599616166608656924, -108
599616166608656924, -108
599616166608656924, -99
599616166608656924, -94
599616166608656924, -92
599616166608656924, -84
599616166608656924, -77
599616166608656924, -77
599616166608656924, -75
599616166608656924, -75
599616166608656924, -75
599616166608656924, -77
599616166608656924, -82
599616166608656924, -82
599616166608656924, -77
599616166608656924, -72
599616166608656924, -67
599616166608656924, -65
599616166608656924, -67
599616166608656924, -75
599616166608656924, -79
599616166608656924, -87
599616166608656924, -96
599616166608656924, -104
599616166608656924, -104
599616166608656924, -99
599616166608656924, -94
599616166608656924, -96
599616166608656924, -94
599616166608656924, -92
599616166608656924, -92
599616166608656924, -89
599616166608656924, -84
599616166608656924, -84
599616166608656924, -82
599616166608656924, -82
599616166608656924, -84
599616166608656924, -87
599616166608656924, -89
599616166608656924, -92
599616166608656924, -94
599616166608656924, -96
599616166608656924, -101
599616166608656924, -104
599616166608656924, -104
599616167169476039, -104
599616167169476039, -106
599616167169476039, -108
599616167169476039, -113
599616167169476039, -113
599616167169476039, -113
599616167169476039, -116
599616167169476039, -118
599616167169476039, -125
599616167169476039, -142
599616167169476039, -142
599616167169476039, -133
599616167169476039, -130
599616167169476039, -130
599616167169476039, -130
599616167169476039, -133
599616167169476039, -130
599616167169476039, -125
599616167169476039, -125
599616167169476039, -123
599616167169476039, -128
599616167169476039, -142
599616167169476039, -142
599616167169476039, -130
599616167169476039, -128
599616167169476039, -130
599616167169476039, -128
599616167169476039, -130
599616167169476039, -135
599616167169476039, -135
599616167169476039, -133
599616167169476039, -133
599616167169476039, -133
599616167169476039, -130
599616167169476039, -130
599616167169476039, -135
599616167169476039, -135
599616167169476039, -133
599616167169476039, -133
599616167169476039, -130
599616167169476039, -130
599616167169476039, -130
599616167169476039, -125
599616167169476039, -118
599616167169476039, -121
599616167169476039, -128
599616167169476039, -130
599616167169476039, -130
599616167169476039, -125
599616167169476039, -108
599616167169476039, -87
599616167169476039, -72
599616167169476039, -67
599616167169476039, -87
599616167169476039, -111
599616167169476039, -108
599616167169476039, -106
599616167169476039, -111
599616167169476039, -108
599616167169476039, -111
599616167169476039, -118
599616167169476039, -116
599616167169476039, -113
599616167169476039, -116
599616167169476039, -116
599616167169476039, -113
599616167169476039, -128
599616167169476039, -130
599616167169476039, -33
599616167169476039, 171
599616167169476039, 426
599616167169476039, 581
599616167169476039, 346
599616167730295152, -186
599616167730295152, -368
599616167730295152, -154
599616167730295152, -113
599616167730295152, -217
599616167730295152, -193
599616167730295152, -164
599616167730295152, -191
599616167730295152, -186
599616167730295152, -164
599616167730295152, -167
